#{"t_start": 1715343711.878686, "env_id": "PandaSlide-v3"}
r,l,t
-13.325931,50,0.871349
-22.616141,50,3.935387
-26.417587,50,12.061554
-17.419099,50,20.255707
-24.510106,50,28.464799
-26.451665,50,36.732142
-20.906433,50,44.975413
-27.790239,50,53.169037
-16.901356,50,61.427013
-26.827566,50,69.696996
-18.165082,50,77.92923
-15.356812,50,86.1584
-13.698437,50,94.372399
-16.629823,50,102.580872
-28.485913,50,110.761067
-23.512814,50,119.047403
-17.97358,50,127.347523
-15.808576,50,135.735254
-20.400668,50,143.975789
-25.180907,50,152.202447
-19.520969,50,160.630177
-22.006968,50,168.848941
-26.048903,50,176.978681
-24.849382,50,185.333859
-23.192131,50,193.579201
-15.141568,50,201.856689
-19.58209,50,210.140856
-13.71462,50,218.444307
-23.755727,50,226.75247
-25.375101,50,235.076575
-22.146533,50,243.376877
-20.564152,50,251.654777
-22.882228,50,259.935327
-28.252083,50,268.205947
-27.203492,50,276.566789
-22.225786,50,284.802804
-33.189387,50,293.085753
-24.065331,50,301.269213
-30.290356,50,309.488314
-16.510839,50,317.709428
-11.281967,50,326.064667
-16.087068,50,334.456564
-24.646745,50,342.734723
-27.259101,50,350.861564
-23.661901,50,359.295443
-25.008978,50,367.658616
-20.696087,50,376.06811
-10.993908,50,384.480251
-25.13279,50,393.099586
-14.493117,50,401.652026
-16.733911,50,409.988712
-22.195809,50,418.465061
